Date,ADN.L^H17,AZN.L,AV.L,ABX.TO,BLND.L,BT.L,CCL.L,CINE.L,CRH.L,DGE.L,DNLM.L,EZJ.L,FIS,FSKY.L,GSK.L,GLEN.L,GRG.L,HAYS.L,IHG.L,ICAG.L,IPF.L,IRV.L^C19,INVP.L,KNOS.L,LLOY.L,MNG.L,MNDI.L,NG.L,NXT.L,N91.L,PNN.L,PRU.L,RRS.L^A19,RDSa.AS,RDSb.L,SHP.L^A19,SN.L,SMIN.L,SKG.I,TSCO.L,TRIG.L,ULVR.L,UTG.L,VOD.L,WP^G19,JXN,AML.L,QQQ.O,INRG.L,NDXEX.DE,RTWO.L,PAK
2016-12-12,258.5,4206.0,474.0,19.8472107171564,608.5,346.7,4010.0,229.83271507616098,2678.0,2038.0,747.1709850000001,816.65561,75.78,,1471.0,287.68970475000003,923.5,131.80871917587916,3395.4744029483527,286.28707731214,164.9,215.764106,415.313694,193.84794,60.9113637,,1490.657008,924.8989157978111,4541.392631762998,,824.5043999999999,1296.62420430816,5780.0,25.33,2218.5,4315.0,1157.0,1424.0,21.85,212.53928074137494,108.3220254986688,3112.0,558.5,198.0,56.81,,,118.96,365.15,45.458,56.645,67.8
2016-12-13,255.1,4316.0,475.0,20.40016783166424,624.0,359.45,4011.0,231.2926325040495,2679.0,2076.5,769.3307950000001,832.651957,75.34,,1500.5,281.84174865000006,930.0,133.82948002735606,3473.0794872543847,295.55417345634805,166.5,213.326094,419.98014,202.546245,62.07243075,,1515.533184,923.794978289806,4655.992946349717,,828.11160675,1305.326380176,5780.0,25.43,2241.0,4433.0,1166.0,1427.0,21.74,204.55095917251896,107.0324775760656,3193.5,569.0,200.75,57.29,,,120.46,367.9,46.025,56.345,68.96
2016-12-14,257.8,4305.0,473.2,19.29425360264856,624.0,363.65,4045.0,231.501192136605,2666.0,2057.0,781.37417,825.4956965,75.92,,1490.0,277.08408945,914.5,134.19689109126094,3475.0952037298666,287.21378692656083,174.5,211.7588,418.0357875,206.77113599999998,62.2808274,,1483.0028,925.4007055741772,4612.425884606006,,820.3818779999999,1299.9393189244797,5940.0,25.48,2238.5,4435.0,1165.0,1411.0,21.58,205.44964534901524,107.13167357011199,3170.5,569.0,198.9,57.77,,,120.21,364.5,45.843,56.075,69.68
2016-12-15,255.7,4400.0,481.7,18.44506946251152,628.0,363.55,4130.0,234.83814625749298,2716.0,2055.5,773.1846750000001,847.8063910000001,77.35,,1515.5,269.65024695,932.0,135.94209364480918,3559.7552957000835,298.33430229961044,174.0,211.584656,417.25804650000003,206.522613,63.87853505000001,,1500.224768,928.6121601429195,4680.617807335294,,832.23412875,1314.44294537088,5470.0,25.72,2269.0,4503.0,1179.0,1410.0,21.94,204.6008861823243,107.13167357011199,3157.5,570.0,198.35,58.46,,,120.4,364.9,46.996,56.17,68.76
2016-12-16,254.3,4401.0,478.6,18.711673785577798,629.0,367.0,4068.0,232.752549931938,2700.0,2055.0,770.7760000000001,878.115259,76.64,,1526.0,266.03244359999997,925.5,135.94209364480918,3530.527406805604,304.35791479334557,166.0,223.078144,415.313694,202.794768,63.2930397,,1492.57056,934.332563593492,4688.194687638548,,842.5404337499999,1311.95660940864,5575.0,25.94,2289.0,4597.0,1183.0,1410.0,21.97,200.10745529984283,106.139713629648,3152.0,571.0,200.45,58.79,,,119.6,364.0,46.559,56.21,69.88
2016-12-19,254.0,4303.5,475.4,18.859787298392405,633.5,371.4,4023.0,235.0467058900485,2693.0,2075.5,768.367325,870.538042,76.08,,1533.0,266.03244359999997,942.5,136.03394641078538,3551.692429798158,300.9820440550984,166.1,229.347319,412.20273000000003,204.782952,62.07243075,,1511.70608,942.5619159258944,4655.045836311811,,855.423315,1292.8947003648,5705.0,25.985,2304.5,4602.0,1189.0,1412.0,22.2,202.0046816724461,106.5364976058336,3218.5,579.5,202.35,58.84,,,120.09,368.45,46.79,56.25,70.0
2016-12-20,258.7,4331.5,479.6,18.928906937705882,634.5,368.15,4145.0,232.12687103427152,2710.0,2075.0,763.0682400000001,865.486564,76.46,,1537.0,270.24495435,937.5,136.4013574746903,3568.8260198397497,299.4595925456928,166.6,231.611188,411.424989,203.540337,63.451818100000004,,1517.4467359999999,941.3576204626158,4700.507118131336,,846.66295575,1319.8300066223999,5635.0,26.265,2329.5,4570.0,1187.0,1404.0,22.41,204.35125113329755,107.7268495343904,3245.0,581.5,200.95,58.97,,,120.55,369.6,47.086,56.56,71.0
2016-12-21,257.0,4312.5,478.4,18.741296488140723,636.0,371.25,4137.0,231.7097517691605,2715.0,2086.0,763.549975,865.486564,76.69,,1528.0,269.25377535,949.5,136.86062130457142,3545.6452803717143,298.1357216679488,170.0,230.043894,407.1474135,202.297722,63.789222200000005,,1517.4467359999999,938.0458079386003,4670.199596918321,,841.50980325,1320.2443959494399,5650.0,26.02,2323.0,4558.0,1182.0,1412.0,22.4,203.95183505485477,107.92524152248319,3234.0,590.5,199.6,58.64,,,120.46,367.75,46.843,56.615,70.68
2016-12-22,257.0,4342.5,481.8,18.800541893266562,636.0,370.95,4132.0,232.12687103427152,2720.0,2084.5,770.294265,863.802738,75.8,,1544.5,269.600688,957.5,137.13617960250008,3585.9596098813417,298.4666893873848,169.0,231.959475,406.75854300000003,204.037383,63.51136,,1532.755152,936.8415124753219,4687.247577600641,,847.6935862500001,1329.3609611443198,5790.0,26.0,2323.5,4562.5,1200.0,1412.0,22.23,203.4026379469959,108.123633510576,3261.5,593.0,199.75,58.48,,,120.12,367.8,46.571,55.825,70.48
2016-12-23,258.0,4407.0,480.3,19.442367115463163,641.0,370.35,4147.0,234.83814625749298,2734.0,2097.0,758.25089,871.379955,76.02,,1549.0,268.26259634999997,954.0,137.3198851344525,3629.2975141041907,302.63688265227836,165.1,235.964781,408.314025,204.037383,63.312887,,1535.62548,954.7052285139515,4661.67560657716,,851.8161082500001,1330.1897397984,5835.0,25.92,2321.0,4548.0,1203.0,1413.0,22.04,205.54949936862596,108.3220254986688,3272.5,595.5,200.55,59.31,,,120.2,369.85,46.534,55.89,69.92
2016-12-28,254.7,4417.0,484.0,20.449539002602442,622.5,368.05,4145.0,234.003907727271,2755.0,2087.5,766.440385,853.699782,76.58,,1551.5,274.4574651,963.0,137.04432683652382,3595.030334021007,294.2964961224912,173.4,235.44235,413.3693415,203.78886,63.06479575,,1589.2049359999999,948.38267733174,4665.464046728785,,851.300793,1334.74802239584,6120.0,26.245,2345.0,4628.0,1214.0,1435.0,22.385,204.1016160842708,108.619613480808,3278.0,592.5,199.4,59.3,,,119.88,375.45,47.019,56.25,69.44
2016-12-29,258.7,4427.0,485.6,21.841806023059682,628.5,370.95,4115.0,234.21246735982652,2782.0,2101.0,767.403855,843.5968260000001,77.0,,1562.5,273.0698145,968.5,137.5954434323812,3611.1560658248586,293.4359800519576,172.0,236.661356,416.4803055,206.77113599999998,62.3006747,,1593.0320399999998,952.497353497941,4682.512027411108,,859.5458370000001,1338.4775263392,6415.0,26.185,2358.0,4633.5,1211.0,1411.0,22.135,206.09869647648483,108.619613480808,3289.5,598.0,200.4,59.4,,,119.71,376.55,46.265,55.93,69.48
2016-12-30,257.3,4437.5,486.4,21.21972926923836,629.5,366.9,4125.0,235.67238478771503,2830.0,2110.0,775.111615,846.122565,75.64,,1562.0,274.90349565,970.0,137.04432683652382,3666.5882689005957,291.8473349986648,172.3,238.054506,416.869176,203.291814,62.03273615,,1593.988816,955.0063023797711,4719.449318889472,,852.3314235,1348.8372595151998,6415.0,25.985,2354.0,4684.0,1221.0,1416.0,21.795,206.54803956473293,108.71880947485438,3292.5,606.0,199.85,59.62,,,118.48,376.0,46.203,56.07,70.0
2017-01-03,270.7,4439.0,493.3,21.76281214955856,627.5,371.45,4100.0,232.9611095644935,2761.0,2099.0,761.6230350000001,833.0729135,76.98,,1562.0,282.8824866,979.5,138.9732349220245,3712.9497478366675,294.62746384192724,174.5,242.059813,420.3690105,199.812492,64.12662630000001,,1587.2913839999999,945.9740864051831,4517.714880815329,,853.3620540000001,1357.53943538304,6430.0,26.535,2371.5,4760.0,1212.0,1413.0,22.2,205.84906142745808,109.31398543913281,3275.0,592.5,202.4,60.57,,,119.54,380.0,46.411,55.75,72.08
2017-01-04,273.2,4476.5,492.9,21.53570476324284,626.5,380.55,4131.0,236.089504052826,2754.0,2124.0,752.951805,849.490217,78.24,,1571.5,280.35498015,981.5,140.53473194362027,3738.146203780184,297.27520559741527,180.0,241.363238,422.70223350000003,196.830216,64.27548105,,1581.550728,938.3468818044199,3868.944504849186,,844.0863795,1360.85454999936,6400.0,26.665,2375.0,4831.0,1211.0,1414.0,22.495,205.2000102999885,109.11559345104,3287.5,598.5,205.7,61.58,,,120.19,384.1,46.466,56.745,72.08
2017-01-05,277.0,4550.0,490.0,22.73048709994728,627.5,384.4,4179.0,241.094935234158,2758.0,2135.0,772.70294,888.218215,78.05,,1583.5,288.28441215000004,984.0,140.16732087971536,3745.201211444369,309.785785392096,175.9,245.716831,420.3690105,199.066923,64.15639725000001,,1591.1184879999998,944.1676432102655,3872.7329450008124,,851.300793,1326.8746251820799,6705.0,26.53,2357.0,4899.0,1220.0,1425.0,23.155,198.7594260350984,109.0163974569936,3299.0,601.5,209.45,61.65,,,120.87,382.1,46.102,56.25,71.48
2017-01-06,270.7,4550.5,489.4,22.08866187775068,636.5,384.55,4189.0,244.6404489876015,2767.0,2143.5,771.73947,891.585867,78.89,,1583.5,285.90558255,980.0,142.18808173119228,3694.8082995573345,308.8590757776752,162.9,224.993725,419.5912695,198.072831,65.3968535,,1575.810072,947.7805296001006,3882.2040453798804,,847.6935862500001,1336.405579704,6515.0,26.425,2359.5,4856.5,1212.0,1444.0,23.14,199.20876912334649,108.2228295046224,3294.0,610.0,211.35,61.82,,,121.93,385.75,46.695,56.215,71.72
2017-01-09,269.0,4607.5,486.5,22.138033048688882,626.0,385.95,4243.0,247.97740310848948,2782.0,2169.5,773.1846750000001,885.692476,78.04,,1596.0,296.0651673,985.0,140.6265847095965,3730.083337878259,309.2562370409984,164.3,222.904,421.9244925,198.569877,64.7220453,,1576.766848,954.1030807823123,3823.483223029661,,846.1476405000001,1326.0458465279999,6660.0,25.97,2344.0,4887.5,1220.0,1450.0,23.3,200.65665240770164,108.619613480808,3344.5,604.0,207.95,61.95,,,122.33,392.05,46.915,56.005,71.64
2017-01-10,271.1,4660.0,486.8,21.94054836493608,628.0,387.7,4298.0,252.35715539215502,2810.0,2165.5,778.4837600000001,908.424127,77.65,,1594.0,304.4901888,971.0,141.91252343326363,3788.539115667218,316.9346881319136,164.8,221.51085,425.0354565,201.80067599999998,66.0716617,,1592.0752639999998,937.9454499833271,3932.4008773889395,,839.44854225,1309.4702734464,6710.0,25.895,2338.5,4834.5,1226.0,1483.0,24.14,212.689061770791,108.3220254986688,3335.0,605.0,210.25,61.71,,,122.6,393.45,47.086,56.255,71.72
2017-01-11,270.1,4577.0,481.8,21.70356674443272,630.0,396.85,4314.0,247.351724210823,2836.0,2174.0,767.8855900000001,888.218215,77.39,,1581.5,307.26549,971.0,145.86219237024122,3781.4841080030333,318.45713964131926,164.5,231.959475,428.14642050000003,199.563969,65.83349410000001,,1578.6804,937.1425863411414,3918.1942268203384,,834.29538975,1318.1724493142399,6560.0,26.245,2365.5,4681.5,1229.0,1512.0,23.895,208.49519294714162,108.3220254986688,3353.0,607.0,213.1,62.05,,,122.93,394.65,47.187,56.195,72.8
2017-01-12,268.5,4555.5,481.7,21.88130295981024,622.0,392.0,4215.0,244.6404489876015,2833.0,2176.5,714.8947400000001,872.221868,77.05,,1566.0,309.7434375,978.0,144.6681064125503,3772.413383863367,317.1994623074624,163.8,232.307763,433.97947800000003,197.327262,65.52586095000001,,1666.703792,954.0027228270392,3819.6947828780335,,833.7800745,1317.7580599871999,6795.0,26.165,2376.0,4555.0,1219.0,1508.0,24.6,205.7492074078474,108.123633510576,3371.0,600.5,214.35,62.5,,,122.74,393.35,46.385,55.28,72.68
2017-01-13,271.3,4609.0,489.1,21.891177193997883,618.0,391.75,4242.0,243.3890911922685,2878.0,2197.5,672.50206,872.221868,77.37,,1585.5,313.9063893,977.5,144.20884258266918,3788.539115667218,323.4878489767464,172.0,239.447656,440.5902765,197.327262,65.53578460000001,,1691.579968,960.3252740092507,3828.2187732191946,,800.2845832500001,1336.405579704,6710.0,26.185,2377.5,4661.5,1236.0,1526.0,24.445,205.699280398042,108.3220254986688,3383.0,603.0,214.7,62.6,,,123.16,396.7,47.095,56.39,72.16
2017-01-16,266.5,4575.5,482.0,22.21702692219,614.5,388.6,4262.0,243.3890911922685,2862.0,2195.5,665.276035,861.276999,,,1580.5,319.06052009999996,1001.0,143.1066093909545,3791.56269038044,318.98668799241676,165.9,238.054506,439.03479450000003,199.315446,64.19609185,,1677.228328,969.8592797602047,3832.0072133708213,,800.7998984999999,1307.81271613824,6820.0,25.965,2371.0,4619.0,1237.0,1512.0,24.135,203.0032218685531,108.42122149271519,3402.5,592.5,210.5,,,,,400.25,47.075,56.325,
2017-01-17,269.7,4530.5,478.8,22.23677539056528,618.0,383.4,4113.0,244.431889355046,2796.0,2131.5,650.34225,890.743954,78.7,,1551.5,312.4196208,1013.0,143.0147566249783,3714.9654643121485,325.341268205588,172.0,239.970088,441.3680175,199.563969,64.95028925000001,,1662.8766879999998,955.5080921561372,3845.2667539015165,,805.43773575,1300.76809757856,6730.0,25.92,2334.5,4515.0,1216.0,1490.0,24.42,201.70511961361402,108.8180054689008,3320.5,586.0,207.65,62.43,,,122.79,393.9,46.526,55.6,71.0
2017-01-18,271.9,4580.5,478.7,22.019542238437204,618.0,380.55,4172.0,246.51748568060103,2811.0,2161.0,651.787455,884.8505630000001,79.46,,1560.5,314.9966862,1022.0,142.46364002912094,3786.523399191737,324.2159779595056,171.8,235.964781,446.423334,203.291814,64.69227435,,1687.7528639999998,952.6980694084875,3778.969051248042,,815.2287255,1287.0932497862398,6760.0,25.86,2346.5,4503.5,1216.0,1494.0,23.615,201.35563054497658,109.2147894450864,3355.5,592.5,207.6,62.54,,,123.04,396.35,46.66,55.66,70.96
2017-01-19,265.3,4468.5,476.3,22.27627232731584,595.5,378.05,4180.0,247.56028384337853,2792.0,2162.0,649.37878,876.431433,79.15,,1553.0,313.31168190000005,1011.0,141.91252343326363,3791.56269038044,324.6131392228288,170.0,235.268206,440.5902765,197.327262,64.2457101,,1687.7528639999998,939.8522511335179,3782.7574913996696,,814.7134102499999,1286.2644711321598,6690.0,25.6,2300.5,4483.5,1209.0,1492.0,24.1,202.3042437312782,109.0163974569936,3340.5,577.0,206.1,62.28,,,122.98,392.6,47.021,55.315,71.32
2017-01-20,264.5,4318.5,473.3,22.53300241619448,590.5,387.15,4168.0,246.93460494571198,2836.0,2152.0,649.8605150000001,878.957172,79.79,,1546.5,315.54183465000006,1007.0,142.09622896521603,3779.4683915275523,326.5989455394448,172.3,236.487213,439.8125355,202.794768,64.57319054999999,,1711.672264,941.3576204626158,3712.6713485945675,,800.2845832500001,1283.3637458428798,6715.0,25.7,2316.0,4393.0,1205.0,1490.0,25.25,198.01052088801814,109.31398543913281,3361.0,571.5,206.05,62.69,,,123.25,392.4,46.868,55.56,71.72
2017-01-23,263.3,4255.5,470.6,23.342689619580963,597.0,382.55,4105.0,249.6458801689335,2822.0,2146.0,653.7143950000001,905.8983880000001,80.07,,1527.0,317.5737516,1000.0,141.91252343326363,3741.1697784934063,325.07649403003927,174.4,235.268206,440.201406,202.794768,63.90830600000001,,1710.7154879999998,938.1461658938736,3689.9407076848047,,804.9224205,1274.6615699750398,6810.0,25.53,2288.0,4320.0,1190.0,1483.0,25.38,194.715338240865,109.41318143317919,3349.0,581.0,203.2,62.72,,,123.35,387.25,46.404,55.18,71.8
2017-01-24,266.4,4215.0,473.0,23.54017430333376,586.0,303.0,4175.0,249.6458801689335,2856.0,2165.0,638.78061,825.916653,80.03,,1523.5,324.01641509999996,992.5,142.2799344971685,3748.224786157591,323.6202360645208,175.6,228.128313,443.7012405,199.812492,63.709833,,1724.110352,937.2429442964147,3623.6430050313306,,805.43773575,1288.7508070944,6855.0,25.605,2293.0,4366.0,1187.0,1482.0,25.09,191.86949868196007,110.0083573974576,3353.0,581.5,199.35,62.82,,,124.18,387.1,46.636,55.565,72.32
2017-01-25,268.1,4262.5,478.1,23.303192682830403,583.5,302.35,4233.0,251.52291686193297,2895.0,2141.0,646.48837,848.648304,79.88,,1522.0,324.115533,988.5,143.1066093909545,3748.224786157591,328.8495260316096,173.3,228.4766,449.1454275,199.812492,65.03960210000001,,1720.283248,925.3003476189039,3652.0563061685334,,804.4071052500001,1308.22710546528,6630.0,25.865,2300.0,4405.0,1180.0,1492.0,25.295,188.17489995636416,109.80996540936479,3348.5,580.5,192.9,62.85,,,125.43,387.6,47.226,56.68,72.04
2017-01-26,274.9,4298.0,486.0,23.105707999077598,585.5,302.1,4340.0,253.60851318748803,2863.0,2218.0,645.5249,837.703435,79.56,,1529.0,317.62331055,967.0,142.09622896521603,3772.413383863367,325.14268757392637,173.3,228.650744,447.5899455,202.546245,65.66479205,,1694.450296,916.5692055101355,3660.580296509695,,805.9530510000001,1314.85733469792,6420.0,25.79,2285.0,4438.0,1170.0,1530.0,24.215,188.724097064223,110.40514137364319,3191.0,593.0,192.5,62.62,,,125.56,387.05,47.771,56.495,72.4788
2017-01-27,271.1,4239.0,485.5,23.085959530702322,583.0,302.8,4340.0,254.859870982821,2844.0,2244.0,643.116225,820.023262,79.81,,1520.0,324.46244565,964.5,141.3614068374063,3814.743429848476,329.5776550143688,173.9,227.780025,447.201075,202.794768,65.36708255,,1696.363848,925.5010635294503,3646.3736459410934,,815.7440407500001,1306.98393748416,6580.0,25.685,2286.0,4389.0,1192.0,1526.0,24.7,206.2484775059009,110.107553391504,3233.5,589.0,193.35,62.76,,,125.8,386.85,47.678,56.13,71.96
2017-01-30,262.4,4260.5,481.0,23.322941151205683,579.0,305.5,4324.0,254.2341920851545,2804.0,2218.0,652.750925,810.7622190000001,79.6,,1533.5,318.71360745000004,968.5,140.07546811373916,3746.209069682109,321.3034620284688,172.7,223.426431,436.7015715,199.563969,64.41441215,,1678.185104,923.0924726028934,3680.469607305737,,815.7440407500001,1284.6069138239998,6635.0,25.19,2246.0,4363.5,1191.0,1506.0,24.29,197.51125078996463,109.80996540936479,3224.0,580.0,195.95,62.83,,,124.82,381.75,47.219,55.165,71.02
2017-01-31,262.1,4194.0,476.9,23.678413581960722,583.0,303.85,4238.0,255.9026691455985,2770.0,2203.5,655.1596000000001,799.81735,79.42,,1528.0,323.57038455,972.0,139.98361534776294,3708.9183148857046,315.5446237102824,174.5,225.516156,436.7015715,199.812492,64.43425945000001,,1675.314776,931.0207510694763,3627.431445182958,,817.2899865,1269.6888980505598,6755.0,25.04,2236.5,4379.5,1183.0,1501.0,24.4,194.31592216242223,109.7107694153184,3227.5,586.5,194.35,62.24,,,124.57,381.25,46.556,55.5,70.4044
2017-02-01,258.1,4247.0,484.2,23.80677862640004,585.0,305.6,4243.0,258.8225040013755,2794.0,2188.0,656.604805,793.5030025,79.02,,1535.0,323.76862035,989.5,142.18808173119228,3709.926173123445,322.09778455511525,177.1,232.65605,435.9238305,203.540337,64.92051830000001,,1677.228328,916.9706373312284,3668.1571768129497,,813.1674644999999,1290.8227537295998,6615.0,25.115,2223.0,4466.5,1188.0,1515.0,24.275,194.96497328989176,109.11559345104,3203.5,590.5,193.0,62.25,,,125.43,385.1,47.142,55.96,71.6
2017-02-02,249.7,4272.5,480.4,24.36960997509552,580.5,305.2,4268.0,260.699540694375,2835.0,2194.5,643.116225,787.188655,79.06,,1537.5,322.133175,986.5,141.63696513533495,3735.1226290669624,319.9795911507248,174.8,228.650744,437.090442,199.812492,64.39456485000001,,1694.450296,924.397126021445,3678.5753872299238,,803.89179,1286.6788604592,6815.0,25.185,2258.0,4452.5,1200.0,1523.0,25.12,196.56263760366295,109.80996540936479,3247.5,591.0,193.2,62.16,,,125.32,389.0,47.128,55.97,71.848
2017-02-03,250.5,4358.0,493.1,24.359735740907883,586.0,307.45,4288.0,262.57657738737447,2849.0,2213.0,649.8605150000001,791.39822,79.4,,1547.5,306.7699005,1002.0,140.81029024154896,3769.389809150145,320.8401072212584,176.9,228.4766,439.8125355,199.563969,65.34723525,,1689.666416,931.3218249352959,3679.52249726783,,801.830529,1326.46023585504,6860.0,25.465,2285.0,4461.5,1211.0,1508.0,24.885,197.01198069191113,109.80996540936479,3268.5,594.5,194.1,63.62,,,125.68,392.6,47.167,56.39,71.4
2017-02-06,248.3,4387.5,490.1,25.080554836605597,588.0,306.85,4311.0,263.619375550152,2814.0,2217.0,649.37878,785.0838725,79.35,,1556.0,308.0584332,995.0,140.35102641166785,3781.4841080030333,313.95597865698966,175.0,228.824888,441.756888,201.80067599999998,65.55563190000001,,1691.579968,936.8415124753219,3639.7438756757456,,812.1368340000001,1312.37099873568,7145.0,25.27,2281.0,4448.5,1201.0,1510.0,24.7,192.76818485845638,109.611573421272,3263.0,596.5,192.85,63.46,,,125.83,391.35,47.51,56.315,71.2
2017-02-07,250.8,4449.5,493.0,25.129926007543798,595.0,308.55,4302.0,266.74777003848453,2745.0,2228.0,659.495215,777.085699,77.3,,1562.5,315.04624515000006,1021.0,140.71843747557273,3801.641272757847,312.8306884109072,177.3,228.128313,441.756888,202.049199,65.62509745,,1693.49352,945.7733704946368,3651.109196130627,,826.565661,1312.78538806272,7435.0,25.13,2249.0,4561.0,1204.0,1540.0,24.87,193.36730897612057,109.11559345104,3289.0,604.5,192.45,63.6,,,126.29,387.7,47.9,56.14,71.68
2017-02-08,253.1,4484.5,494.0,25.426153033173,601.0,311.2,4308.0,264.870733345485,2716.0,2252.0,600.24181,785.9257855000001,79.84,,1562.5,309.34696590000004,1031.0,140.35102641166785,3784.5076827162557,317.92759129022164,177.5,231.2629,440.5902765,204.28590599999998,65.0792967,,1694.450296,961.1281376514364,3694.676257874339,,841.50980325,1299.1105402703997,7540.0,24.84,2208.5,4534.5,1201.0,1532.0,25.28,197.3115427507432,109.11559345104,3343.0,614.0,195.9,64.34,,,126.5,388.85,47.926,55.65,71.96
2017-02-09,254.5,4575.0,500.0,24.86332168447752,608.0,308.3,4298.0,263.619375550152,2740.0,2255.5,594.942725,799.81735,80.75,,1577.0,309.4460838,1032.0,139.98361534776294,3803.656989233328,323.8188166961824,186.8,233.178481,443.31237,203.78886,65.6350211,,1715.499368,961.0277796961632,3721.1953389357286,,870.8827725000001,1326.46023585504,7420.0,25.19,2241.5,4572.0,1198.0,1535.0,24.87,197.6111048095753,108.8180054689008,3330.0,613.5,199.1,63.74,,,126.96,390.8,48.37,56.665,72.0
2017-02-10,268.2,4626.5,500.0,25.18917141266964,608.0,306.25,4336.0,264.2450544478185,2760.0,2254.5,626.2555,797.7125675,80.46,,1591.0,317.92066425,1035.0,140.99399577350138,3826.8377287013636,322.362558730664,188.1,241.363238,446.8122045,205.777044,65.1388386,,1724.110352,961.8306433383486,3756.2384103382797,,870.8827725000001,1343.03580893664,7450.0,25.47,2267.5,4595.0,1186.0,1540.0,24.905,197.710958829186,108.8180054689008,3310.5,615.0,197.7,63.25,,,127.38,394.8,48.451,56.86,71.88
2017-02-13,266.5,4650.5,504.0,25.06080636823032,606.5,304.7,4353.0,263.8279351827075,2785.0,2253.0,627.21897,801.501176,80.91,,1580.0,326.04833205,1033.0,140.53473194362027,3863.120625260029,327.1946874344296,188.7,242.233956,454.200744,205.031475,65.34723525,,1740.375544,958.5188308143331,3723.089559011542,,867.7908809999999,1344.2789769177598,7410.0,25.655,2275.0,4558.5,1189.0,1532.0,25.13,196.46278358405226,108.91720146294719,3299.0,616.0,196.2,63.76,,,128.1,399.5,48.959,57.32,72.0
2017-02-14,268.3,4626.0,506.5,24.86332168447752,609.0,305.75,4371.0,262.57657738737447,2733.0,2240.5,614.212125,804.026915,80.5,,1577.0,323.52082559999997,1013.0,141.3614068374063,3869.1677746864725,332.95352575261603,187.2,245.1944,456.9228375,205.52852099999998,65.98234885,,1738.461992,961.1281376514364,3743.925979845491,,868.8215115,1340.96386230144,7415.0,25.645,2276.5,4558.0,1191.0,1519.0,25.255,196.712418633079,109.31398543913281,3285.5,622.0,196.05,64.21,,,128.53,401.7,49.117,57.19,71.976
2017-02-15,262.4,4684.0,507.5,24.962064026353925,610.0,309.7,4354.0,263.8279351827075,2760.0,2257.5,610.358245,803.6059585,81.41,,1594.5,323.66950245000004,1017.0,139.61620428385805,3864.1284834977696,333.28449347205196,190.8,245.1944,459.644931,205.4042595,66.95486655,,1750.90008,955.7088080666834,3643.5323158273727,,870.36745725,1356.71065672896,7400.0,25.56,2274.5,4589.0,1203.0,1534.0,25.545,196.56263760366295,108.3220254986688,3312.5,625.0,197.25,64.78,,,129.29,406.35,49.362,57.395,70.9036
2017-02-16,263.3,4524.5,503.0,26.47282185706284,607.5,312.5,4326.0,262.368017754819,2764.0,2257.0,599.2783400000001,801.0802195,81.72,,1617.0,321.6375855,1019.0,140.2591736456916,3903.4349547696556,335.270299788668,184.8,237.706219,460.42267200000003,205.279998,66.73654625,,1760.46784,961.4292115172558,3648.2678660169067,,871.3980877500001,1350.4948168233598,7345.0,24.885,2225.5,4763.0,1207.0,1527.0,25.8,196.5127105938576,105.147753689184,3347.5,615.5,198.3,64.54,,,129.25,406.15,49.045,57.245,71.8
2017-02-17,264.7,4595.0,498.4,26.07785248955724,610.0,316.1,4303.0,262.368017754819,2753.0,2273.0,606.9861000000001,811.1831755000001,82.05,,1639.5,316.63213155,1026.0,141.26955407143006,3919.5606865735067,339.572880141336,185.6,233.526769,459.2560605,204.037383,66.34952390000001,,1778.6465839999998,964.6406660859983,3648.2678660169067,,875.0052945,1337.6487476851198,7385.0,24.535,2185.5,4836.0,1203.0,1514.0,26.17,195.46424338794526,105.3461456772768,3797.0,616.0,198.0,64.86,,,129.81,407.3,49.377,57.215,71.48
2017-02-20,270.0,4570.0,505.5,,611.5,323.3,4340.0,262.15945812226346,2784.0,2267.0,602.16875,804.4478715,,,1636.5,324.115533,1017.0,143.38216768888316,3908.4742459583595,337.91804154415604,183.0,158.644956,456.533967,206.3983515,66.83578274999999,,1783.430464,964.3395922201786,3639.7438756757456,,875.52060975,1355.88187807488,7450.0,24.425,2170.5,4801.0,1201.0,1515.0,26.385,194.31592216242223,105.147753689184,3548.0,617.5,198.5,,,,,408.85,49.699,57.595,
2017-02-21,267.8,4562.0,505.5,26.1173494263078,608.5,320.8,4300.0,262.368017754819,2814.0,2277.0,603.1322200000001,810.7622190000001,82.17,,1645.5,325.25538885,1004.0,144.5762536465741,3909.4821041961,337.91804154415604,187.4,160.21225,454.5896145,207.019659,66.26021105,,1782.473688,972.3682286420346,3610.3834645006355,,880.158447,1343.86458759072,7325.0,24.82,2188.5,4810.5,1214.0,1533.0,26.2,191.07066652507444,105.7429296534624,3586.5,611.0,200.65,65.5,,,130.45,412.35,50.096,57.655,71.44
2017-02-22,269.9,4556.0,508.5,25.7717512297404,611.0,327.25,4285.0,263.202256285041,2786.0,2292.0,602.16875,820.023262,82.82,,1653.5,322.87655925,1009.0,135.20727151699938,3799.625556282366,335.270299788668,185.4,156.381088,449.92316850000003,205.777044,69.16784050000001,,1757.5975119999998,973.4721661500399,3601.8594741594748,,881.1890774999999,1345.52214489888,7435.0,24.67,2177.0,4855.0,1215.0,1509.0,25.7,193.11767392709382,106.0405176356016,3791.0,626.0,201.75,65.34,,,130.5,412.2,50.157,57.695,71.48
